product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason
FB001056,Outerwear,Zara,Winter,XXL,Beige,88.94,0,88.94,2025-08-06,36,0,FALSE,N/A
FB000223,Outerwear,H&M,Summer,XL,Brown,246.65,0,246.65,2025-08-06,17,2.9,TRUE,Damaged
FB000228,Bottoms,H&M,Spring,XS,Black,42.29,15.8,35.61,2024-11-02,11,1.6,FALSE,N/A
FB000229,Outerwear,H&M,Spring,S,Beige,191.54,0,191.54,2024-10-10,18,1.2,FALSE,N/A
FB000231,Shoes,H&M,Summer,S,Gray,109.76,0,109.76,2025-08-06,16,4.3,FALSE,N/A
FB000252,Outerwear,H&M,Fall,L,Black,121.03,0,121.03,2025-08-06,14,1.6,TRUE,Changed Mind
FB000253,Tops,H&M,Fall,L,White,88.62,0,88.62,2025-08-06,48,2.4,FALSE,N/A
FB000254,Shoes,H&M,Summer,XL,Green,88.94,0,88.94,2025-08-06,29,3.9,FALSE,N/A
FB000258,Outerwear,H&M,Spring,XXL,Beige,247.9,4.3,237.24,2024-12-25,25,4.6,FALSE,N/A
FB000262,Dresses,H&M,Summer,XL,Blue,161.14,0,161.14,2025-08-06,44,1.6,FALSE,N/A
FB001066,Tops,Ann Taylor,Summer,L,Green,71.66,49.7,36.04,2025-08-06,33,0,TRUE,Color Mismatch
FB000270,Bottoms,H&M,Winter,S,Beige,27.98,0,27.98,2025-08-06,0,3,FALSE,N/A
FB000276,Bottoms,H&M,Summer,L,Navy,62.41,37.1,39.26,2025-08-06,6,4.1,FALSE,N/A
FB001069,Tops,Banana Republic,Winter,M,White,119.29,0,119.29,2025-08-06,3,0,FALSE,N/A
FB001070,Tops,Mango,Spring,M,Navy,104.09,0,104.09,2024-12-21,29,0,FALSE,N/A
FB000290,Accessories,H&M,Summer,OS,Red,51.77,24.3,39.19,2025-08-06,50,3.7,FALSE,N/A
FB000311,Bottoms,H&M,Winter,L,Purple,65.72,9.1,59.74,2025-08-06,10,2.8,TRUE,Quality Issue
FB000318,Dresses,H&M,Summer,L,Purple,66.31,0,66.31,2025-08-06,47,3.9,FALSE,N/A
FB000323,Bottoms,H&M,Spring,OS,White,106.37,0,106.37,2025-04-06,37,4.9,FALSE,N/A
FB000338,Outerwear,H&M,Summer,M,Pink,114.51,36.9,72.26,2025-08-06,33,1.5,FALSE,N/A
FB000346,Tops,H&M,Summer,L,Blue,50.09,0,50.09,2025-08-06,47,4,FALSE,N/A
FB000352,Bottoms,H&M,Summer,XL,Brown,113.21,0,113.21,2025-08-06,8,2.7,FALSE,N/A
FB000360,Tops,H&M,Spring,L,Purple,95.19,0,95.19,2025-02-09,13,4.1,FALSE,N/A
FB000370,Accessories,H&M,Fall,OS,Red,36.35,37.6,22.68,2025-08-06,49,4,TRUE,Changed Mind
FB000382,Tops,H&M,Spring,XS,Navy,119.91,27.8,86.58,2024-09-28,12,1.7,FALSE,N/A
FB000383,Outerwear,H&M,Summer,M,Black,111.05,1.4,109.5,2025-08-06,7,2.8,FALSE,N/A
FB000388,Accessories,H&M,Fall,OS,Black,24.64,0,24.64,2025-08-06,6,4.4,FALSE,N/A
FB001083,Bottoms,Mango,Fall,M,Red,74.9,16.8,62.32,2025-08-06,13,0,TRUE,Color Mismatch
FB000399,Accessories,H&M,Winter,OS,Brown,32.63,42.9,18.63,2025-08-06,5,1.1,FALSE,N/A
FB000407,Shoes,H&M,Winter,XL,Navy,62.5,0,62.5,2025-08-06,0,1.9,TRUE,Changed Mind
FB000415,Dresses,H&M,Fall,XXL,Beige,71.14,0,71.14,2025-08-06,33,3.1,FALSE,N/A
FB000438,Outerwear,H&M,Summer,L,Red,116.1,0,116.1,2025-08-06,27,3.6,TRUE,Changed Mind
FB000447,Dresses,H&M,Summer,L,Pink,167.64,0,167.64,2025-08-06,18,4.1,FALSE,N/A
FB000460,Dresses,H&M,Fall,XS,Black,129.08,50.6,63.77,2025-08-06,10,4.4,FALSE,N/A
FB000464,Bottoms,H&M,Spring,XL,Red,36.85,0,36.85,2025-07-03,0,4.4,FALSE,N/A
FB000482,Dresses,H&M,Spring,S,Navy,123.93,30,86.75,2025-07-31,39,1.9,FALSE,N/A
FB000499,Bottoms,H&M,Spring,M,Purple,58.73,38.1,36.35,2024-12-27,50,1.2,FALSE,N/A
FB000508,Accessories,H&M,Summer,OS,Brown,44.09,0,44.09,2025-08-06,2,2,FALSE,N/A
FB000513,Dresses,H&M,Summer,M,Navy,95.73,0,95.73,2025-08-06,6,4.6,FALSE,N/A
FB000518,Outerwear,H&M,Fall,M,Navy,92.54,43.8,52.01,2025-08-06,33,1.5,TRUE,Damaged
FB000522,Bottoms,H&M,Fall,L,Blue,39.05,0,39.05,2025-08-06,10,3.5,FALSE,N/A
FB000529,Accessories,H&M,Fall,OS,Black,31.86,48.2,16.5,2025-08-06,32,4.5,FALSE,N/A
FB000531,Shoes,H&M,Winter,XS,Purple,77.72,0,77.72,2025-08-06,48,1.1,FALSE,N/A
FB000534,Bottoms,H&M,Spring,L,White,94.71,38.9,57.87,2024-08-16,39,4.7,FALSE,N/A
FB000541,Dresses,H&M,Spring,XL,Blue,138.45,0,138.45,2025-03-28,18,3.3,FALSE,N/A
FB000564,Dresses,H&M,Fall,XS,Gray,119.4,0,119.4,2025-08-06,45,4.2,FALSE,N/A
FB001102,Dresses,H&M,Spring,XL,Brown,103.78,39,63.31,2024-10-12,5,0,FALSE,N/A
FB001103,Accessories,Gap,Fall,OS,Black,79.6,0,79.6,2025-08-06,22,0,FALSE,N/A
FB000577,Outerwear,H&M,Fall,XXL,White,246.49,0,246.49,2025-08-06,20,4.8,FALSE,N/A
FB000580,Shoes,H&M,Summer,M,Pink,96.7,0,96.7,2025-08-06,28,3,FALSE,N/A
FB000581,Dresses,H&M,Spring,M,Red,95.81,0,95.81,2025-05-09,47,4.9,FALSE,N/A
FB000587,Accessories,H&M,Summer,OS,Blue,40.5,40.5,24.1,2025-08-06,25,2.9,FALSE,N/A
FB000596,Shoes,H&M,Fall,OS,White,65.8,0,65.8,2025-08-06,46,3.2,FALSE,N/A
FB001109,Tops,Forever21,Spring,M,Red,49.12,0,49.12,2025-06-28,47,0,FALSE,N/A
FB000599,Shoes,H&M,Spring,L,White,185.13,0,185.13,2025-05-09,49,4.9,FALSE,N/A
FB000604,Dresses,H&M,Winter,XXL,Black,140.07,0,140.07,2025-08-06,15,2.7,FALSE,N/A
FB001112,Dresses,Ann Taylor,Fall,OS,Gray,71.84,49.4,36.35,2025-08-06,25,0,FALSE,N/A
FB000618,Bottoms,H&M,Spring,XS,Beige,90.66,0,90.66,2025-03-20,49,2.4,TRUE,Color Mismatch
FB000646,Dresses,H&M,Winter,M,Black,128.56,0,128.56,2025-08-06,45,2.4,FALSE,N/A
FB000647,Dresses,H&M,Summer,L,White,123.08,53,57.85,2025-08-06,38,2.5,FALSE,N/A
FB000664,Bottoms,H&M,Summer,XXL,Red,114.32,36.5,72.59,2025-08-06,41,4.1,FALSE,N/A
FB000667,Tops,H&M,Summer,L,Black,72.95,0,72.95,2025-08-06,27,4.8,FALSE,N/A
FB000670,Outerwear,H&M,Spring,XS,Black,158.84,0,158.84,2025-04-16,30,4.6,FALSE,N/A
FB000672,Bottoms,H&M,Spring,XS,Purple,51.06,13.9,43.96,2024-08-16,16,1.3,FALSE,N/A
FB000691,Tops,H&M,Spring,XL,Black,61.67,46.4,33.06,2025-07-15,50,2.7,FALSE,N/A
FB000695,Tops,H&M,Summer,OS,Beige,59.58,0,59.58,2025-08-06,27,3.3,FALSE,N/A
FB000700,Tops,H&M,Winter,L,Beige,74.3,0,74.3,2025-08-06,31,3.8,TRUE,Wrong Item
FB001123,Outerwear,Gap,Fall,XS,Black,202.28,0,202.28,2025-08-06,4,0,FALSE,N/A
FB000701,Bottoms,H&M,Spring,XS,Brown,62.97,0,62.97,2025-05-26,5,3.5,FALSE,N/A
FB000702,Accessories,H&M,Summer,OS,Gray,73.6,0,73.6,2025-08-06,1,1.8,FALSE,N/A
FB000733,Bottoms,H&M,Summer,M,Pink,76.04,0,76.04,2025-08-06,13,4.4,FALSE,N/A
FB000758,Dresses,H&M,Spring,L,Gray,173,0,173,2025-04-12,13,3.9,FALSE,N/A
FB000765,Shoes,H&M,Spring,L,Blue,63.12,0,63.12,2024-11-08,35,2.9,FALSE,N/A
FB001129,Bottoms,Forever21,Spring,XXL,Red,78.1,48.7,40.07,2025-05-06,0,0,FALSE,N/A
FB000767,Bottoms,H&M,Summer,L,Green,93.27,0,93.27,2025-08-06,18,3.7,FALSE,N/A
FB000771,Dresses,H&M,Winter,XS,Blue,75.52,0,75.52,2025-08-06,2,2.8,FALSE,N/A
FB000790,Bottoms,H&M,Summer,S,White,25.16,0,25.16,2025-08-06,37,2.8,FALSE,N/A
FB000806,Accessories,H&M,Fall,OS,Blue,69.73,0,69.73,2025-08-06,7,1.1,TRUE,Color Mismatch
FB001134,Shoes,H&M,Fall,XL,White,94.06,22.4,72.99,2025-08-06,0,0,FALSE,N/A
FB000807,Shoes,H&M,Summer,XS,Green,199.03,57.3,84.99,2025-08-06,37,3.4,FALSE,N/A
FB000818,Bottoms,H&M,Summer,M,White,61.42,57.5,26.1,2025-08-06,3,4.8,FALSE,N/A
FB000828,Bottoms,H&M,Fall,XXL,Green,25.74,0,25.74,2025-08-06,33,1.1,TRUE,Color Mismatch
FB000830,Accessories,H&M,Winter,OS,Black,50.33,8.7,45.95,2025-08-06,14,1.3,FALSE,N/A
FB000834,Shoes,H&M,Winter,S,Pink,88,0,88,2025-08-06,2,1.9,FALSE,N/A
FB000837,Shoes,H&M,Fall,XXL,Beige,97.42,0,97.42,2025-08-06,35,2,FALSE,N/A
FB000848,Bottoms,H&M,Summer,XL,Pink,103.23,18.7,83.93,2025-08-06,6,4,FALSE,N/A
FB000856,Shoes,H&M,Winter,XS,White,171.53,0,171.53,2025-08-06,12,4.8,FALSE,N/A
FB000864,Accessories,H&M,Summer,OS,Brown,71.19,0,71.19,2025-08-06,14,2.8,FALSE,N/A
FB000879,Bottoms,H&M,Winter,M,Red,66.63,28.4,47.71,2025-08-06,32,2,FALSE,N/A
FB000888,Accessories,H&M,Spring,OS,Green,46.97,0,46.97,2025-02-24,33,2.6,FALSE,N/A
FB000902,Shoes,H&M,Fall,M,Pink,172.41,0,172.41,2025-08-06,33,2.3,FALSE,N/A
FB000907,Shoes,H&M,Fall,XXL,Green,174.99,50.1,87.32,2025-08-06,7,4.9,FALSE,N/A
FB000916,Bottoms,H&M,Fall,L,Black,36.44,19.9,29.19,2025-08-06,39,1.8,FALSE,N/A
FB001149,Bottoms,Forever21,Fall,L,Navy,115.82,2.9,112.46,2025-08-06,46,0,FALSE,N/A
FB000930,Accessories,H&M,Spring,OS,Pink,35.62,41.2,20.94,2025-03-20,4,3.7,FALSE,N/A
FB000933,Accessories,H&M,Fall,OS,Pink,17.72,0,17.72,2025-08-06,9,1.2,FALSE,N/A
FB000940,Dresses,H&M,Spring,M,Purple,124.92,48.4,64.46,2025-05-03,22,3.2,FALSE,N/A
FB001153,Shoes,Gap,Spring,S,Gray,152.32,0,152.32,2025-06-09,15,0,FALSE,N/A
FB000963,Shoes,H&M,Summer,M,Navy,191.61,42.1,110.94,2025-08-06,28,4,FALSE,N/A
FB000984,Shoes,H&M,Fall,XL,Pink,64.4,0,64.4,2025-08-06,40,4.9,FALSE,N/A
FB001013,Outerwear,H&M,Winter,XXL,Green,153.59,0,153.59,2025-08-06,31,2.9,TRUE,Damaged
FB001028,Outerwear,H&M,Spring,XL,Gray,151.1,0,151.1,2025-03-22,24,2.4,FALSE,N/A
FB001033,Dresses,H&M,Fall,XS,Beige,86.38,0,86.38,2025-08-06,40,2.7,FALSE,N/A
FB001038,Accessories,H&M,Summer,OS,Gray,68.22,8.1,62.69,2025-08-06,28,4,FALSE,N/A
FB001044,Accessories,H&M,Spring,OS,Navy,67.67,0,67.67,2024-09-25,7,3.3,FALSE,N/A
FB001057,Outerwear,H&M,Fall,XXL,Navy,205.91,0,205.91,2025-08-06,3,4.8,FALSE,N/A
FB001061,Dresses,H&M,Summer,XS,Black,96.57,0,96.57,2025-08-06,6,1.9,FALSE,N/A
FB001062,Bottoms,H&M,Winter,S,Pink,35.63,57.9,15,2025-08-06,11,1.8,FALSE,N/A
FB001064,Shoes,H&M,Spring,XL,Red,62.62,10.1,56.3,2025-04-15,32,2.9,FALSE,N/A
FB001088,Dresses,H&M,Summer,XS,Pink,53.23,0,53.23,2025-08-06,41,2.8,TRUE,Color Mismatch
FB001094,Dresses,H&M,Summer,XL,Brown,109.23,10.8,97.43,2025-08-06,38,3.3,FALSE,N/A
FB001099,Bottoms,H&M,Spring,XS,Purple,113.18,0,113.18,2025-04-02,3,4.9,FALSE,N/A
FB001135,Bottoms,H&M,Summer,S,Blue,84.44,0,84.44,2025-08-06,2,1.1,FALSE,N/A
FB001151,Tops,H&M,Summer,S,White,53.87,0,53.87,2025-08-06,50,4.2,TRUE,Damaged
FB001154,Dresses,H&M,Winter,M,Red,67.63,0,67.63,2025-08-06,9,4.7,FALSE,N/A
FB001166,Bottoms,H&M,Winter,XS,Navy,62.33,49.4,31.54,2025-08-06,46,3.5,FALSE,N/A
FB001175,Dresses,H&M,Summer,L,Blue,97.14,0,97.14,2025-08-06,20,4.1,FALSE,N/A
FB001190,Tops,H&M,Spring,S,Black,71.49,20.9,56.55,2025-01-12,33,1.3,FALSE,N/A
FB001174,Tops,Ann Taylor,Spring,XL,Navy,30.81,15.7,25.97,2024-09-19,4,0,FALSE,N/A
FB001192,Shoes,H&M,Spring,XS,Green,101,58.6,41.81,2025-07-04,44,1.2,FALSE,N/A
FB001176,Shoes,Forever21,Fall,S,White,128.27,0,128.27,2025-08-06,28,0,FALSE,N/A
FB001194,Shoes,H&M,Spring,L,Beige,150.28,8.3,137.81,2025-01-22,48,2.9,FALSE,N/A
FB001204,Outerwear,H&M,Summer,XS,Brown,232.5,56.8,100.44,2025-08-06,23,2.9,TRUE,Size Issue
FB001207,Accessories,H&M,Winter,OS,Navy,62.26,24.6,46.94,2025-08-06,33,3.5,FALSE,N/A
FB001180,Shoes,H&M,Fall,XL,Brown,170.43,0,170.43,2025-08-06,22,0,FALSE,N/A
FB001210,Outerwear,H&M,Spring,M,Purple,180.83,0,180.83,2024-09-02,20,2,FALSE,N/A
FB001218,Shoes,H&M,Summer,XL,Black,127.31,5.4,120.44,2025-08-06,34,2.5,FALSE,N/A
FB001220,Accessories,H&M,Summer,OS,Gray,69.62,27.9,50.2,2025-08-06,5,1.1,FALSE,N/A
FB001184,Tops,Mango,Fall,XS,White,115.29,13.9,99.26,2025-08-06,37,0,FALSE,N/A
FB001229,Outerwear,H&M,Spring,M,Red,139.2,42.5,80.04,2024-10-02,27,2.9,FALSE,N/A
FB001239,Shoes,H&M,Spring,S,Purple,102.46,0,102.46,2024-12-17,20,3.7,TRUE,Quality Issue
FB001241,Bottoms,H&M,Winter,M,Blue,55.49,0,55.49,2025-08-06,25,4.6,FALSE,N/A
FB001257,Shoes,H&M,Winter,L,White,155.66,0,155.66,2025-08-06,3,4,FALSE,N/A
FB001272,Accessories,H&M,Fall,OS,Purple,68.3,8,62.84,2025-08-06,18,3.1,FALSE,N/A
FB001275,Bottoms,H&M,Winter,S,Gray,37.53,0,37.53,2025-08-06,8,3,TRUE,Changed Mind
FB001191,Outerwear,Uniqlo,Fall,XXL,Gray,230.81,24.3,174.72,2025-08-06,26,0,TRUE,Size Issue
FB001279,Tops,H&M,Spring,XL,Navy,80.54,0,80.54,2024-12-10,50,2.1,FALSE,N/A
FB001283,Tops,H&M,Spring,XL,Blue,46.44,36.8,29.35,2025-03-11,19,1.9,FALSE,N/A
FB001290,Outerwear,H&M,Summer,XS,Navy,229.8,0,229.8,2025-08-06,46,3.6,FALSE,N/A
FB001295,Tops,H&M,Summer,XXL,Navy,119.04,1.7,117.02,2025-08-06,34,4.1,FALSE,N/A
FB001196,Dresses,Zara,Spring,L,Navy,61.24,0,61.24,2025-04-05,3,0,FALSE,N/A
FB001300,Outerwear,H&M,Winter,OS,Red,86.3,0,86.3,2025-08-06,33,3.9,FALSE,N/A
FB001309,Shoes,H&M,Fall,XL,Black,187.11,43.3,106.09,2025-08-06,26,3,FALSE,N/A
FB001322,Dresses,H&M,Spring,S,Pink,63.91,3.5,61.67,2025-05-19,14,2.1,FALSE,N/A
FB001331,Tops,H&M,Fall,S,Green,91.67,23.7,69.94,2025-08-06,3,3.7,FALSE,N/A
FB001333,Accessories,H&M,Winter,OS,Navy,51.61,32.2,34.99,2025-08-06,34,4.8,FALSE,N/A
FB001202,Accessories,Uniqlo,Spring,OS,Green,45.81,14.1,39.35,2025-04-14,29,0,FALSE,N/A
FB001345,Dresses,H&M,Fall,XL,Red,173.88,31.6,118.93,2025-08-06,5,3.2,FALSE,N/A
FB001346,Dresses,H&M,Winter,L,Beige,160.05,0,160.05,2025-08-06,23,4,FALSE,N/A
FB001359,Accessories,H&M,Winter,OS,Beige,45.37,0,45.37,2025-08-06,19,1.1,FALSE,N/A
FB001369,Shoes,H&M,Summer,XL,Gray,122.03,25.2,91.28,2025-08-06,21,4.7,FALSE,N/A
FB001389,Shoes,H&M,Spring,M,Green,147.52,0,147.52,2025-01-08,41,4,FALSE,N/A
FB001403,Tops,H&M,Summer,L,Navy,29.17,0,29.17,2025-08-06,17,1.6,FALSE,N/A
FB001404,Tops,H&M,Spring,S,Green,31.3,43.6,17.65,2025-03-06,21,4.4,FALSE,N/A
FB001407,Accessories,H&M,Spring,OS,Green,79.04,0,79.04,2024-10-03,28,4.7,FALSE,N/A
FB001413,Tops,H&M,Spring,L,Green,29.12,0,29.12,2025-03-25,14,2.7,FALSE,N/A
FB001429,Accessories,H&M,Spring,OS,Blue,27.2,40.4,16.21,2024-08-19,20,4.3,FALSE,N/A
FB001213,Bottoms,H&M,Fall,OS,Brown,52.08,0,52.08,2025-08-06,12,0,FALSE,N/A
FB001434,Shoes,H&M,Summer,XS,White,176.64,8.8,161.1,2025-08-06,1,1.7,FALSE,N/A
FB001442,Outerwear,H&M,Summer,OS,Black,169.69,0,169.69,2025-08-06,29,1.9,FALSE,N/A
FB001454,Shoes,H&M,Fall,S,Navy,191.94,1.3,189.44,2025-08-06,39,1.2,FALSE,N/A
FB001470,Bottoms,H&M,Winter,S,Red,47.01,0,47.01,2025-08-06,17,1.6,FALSE,N/A
FB001472,Accessories,H&M,Fall,OS,Red,73.73,54.2,33.77,2025-08-06,37,4.1,FALSE,N/A
FB001219,Tops,Ann Taylor,Fall,OS,Red,35.74,0,35.74,2025-08-06,33,0,TRUE,Color Mismatch
FB001493,Shoes,H&M,Summer,M,Blue,70.28,0,70.28,2025-08-06,27,4.7,FALSE,N/A
FB001496,Dresses,H&M,Summer,S,Purple,169.89,0,169.89,2025-08-06,17,1.3,FALSE,N/A
FB001501,Outerwear,H&M,Spring,L,Beige,161.51,0,161.51,2024-11-02,22,4.7,FALSE,N/A
FB001503,Dresses,H&M,Summer,XS,Purple,100.08,0,100.08,2025-08-06,23,4.8,FALSE,N/A
FB001516,Dresses,H&M,Fall,XL,Green,125.46,0,125.46,2025-08-06,26,1.1,FALSE,N/A
FB001225,Shoes,Ann Taylor,Winter,M,White,110.11,10.2,98.88,2025-08-06,47,0,FALSE,N/A
FB001226,Shoes,Banana Republic,Summer,XL,White,162.5,0,162.5,2025-08-06,45,0,FALSE,N/A
FB001542,Accessories,H&M,Winter,OS,Navy,79.69,0,79.69,2025-08-06,44,1.6,FALSE,N/A
FB001544,Shoes,H&M,Fall,OS,Brown,172.27,14.9,146.6,2025-08-06,8,3.7,FALSE,N/A
FB001554,Dresses,H&M,Winter,S,Navy,126.76,0,126.76,2025-08-06,24,2.2,FALSE,N/A
FB001559,Tops,H&M,Spring,L,Brown,59.8,0,59.8,2025-04-06,50,2.2,TRUE,Size Issue
FB001582,Outerwear,H&M,Winter,S,Beige,208.57,0,208.57,2025-08-06,24,3.6,FALSE,N/A
FB001589,Tops,H&M,Spring,L,Green,47.25,29,33.55,2025-06-20,38,5,FALSE,N/A
FB001597,Outerwear,H&M,Fall,XL,Blue,121.56,0,121.56,2025-08-06,18,3.3,FALSE,N/A
FB001234,Outerwear,Banana Republic,Fall,S,Brown,101.93,0,101.93,2025-08-06,31,0,FALSE,N/A
FB001235,Accessories,Mango,Winter,OS,White,41.43,0,41.43,2025-08-06,10,0,FALSE,N/A
FB001639,Outerwear,H&M,Fall,M,Beige,209.68,3.6,202.13,2025-08-06,18,4.1,FALSE,N/A
FB001237,Bottoms,Zara,Spring,M,Purple,96.76,0,96.76,2025-02-26,6,0,FALSE,N/A
FB001643,Dresses,H&M,Summer,M,Gray,80.19,0,80.19,2025-08-06,43,3.8,FALSE,N/A
FB001645,Tops,H&M,Summer,M,Black,27.64,29,19.62,2025-08-06,19,1,FALSE,N/A
FB001653,Accessories,H&M,Spring,OS,Navy,50.12,0,50.12,2025-03-09,27,2.4,FALSE,N/A
FB001661,Tops,H&M,Summer,XL,Navy,40.68,0,40.68,2025-08-06,41,1.1,TRUE,Changed Mind
FB001668,Shoes,H&M,Spring,XXL,Purple,179.31,24.1,136.1,2025-07-13,0,3.1,FALSE,N/A
FB001695,Accessories,H&M,Fall,OS,Gray,54.31,19.2,43.88,2025-08-06,19,1.8,FALSE,N/A
FB001702,Tops,H&M,Spring,M,Beige,75.79,7.1,70.41,2025-03-29,13,3.3,FALSE,N/A
FB001707,Dresses,H&M,Winter,XL,Pink,51.48,0,51.48,2025-08-06,10,1,FALSE,N/A
FB001715,Bottoms,H&M,Summer,S,Brown,66.27,21.7,51.89,2025-08-06,28,2.5,TRUE,Changed Mind
FB001716,Shoes,H&M,Fall,XXL,Navy,82.65,0,82.65,2025-08-06,30,4.1,FALSE,N/A
FB001757,Shoes,H&M,Spring,XL,Black,95.85,0,95.85,2025-02-15,45,5,FALSE,N/A
FB001763,Shoes,H&M,Winter,M,Blue,83.2,57.1,35.69,2025-08-06,10,3.3,FALSE,N/A
FB001770,Dresses,H&M,Fall,M,Pink,179.71,0,179.71,2025-08-06,9,3.9,FALSE,N/A
FB001771,Accessories,H&M,Summer,OS,Pink,52.76,39.4,31.97,2025-08-06,0,1.4,FALSE,N/A
FB001778,Accessories,H&M,Fall,OS,Purple,57.21,18,46.91,2025-08-06,7,2.5,FALSE,N/A
FB001253,Bottoms,Forever21,Summer,XXL,Red,38.18,0,38.18,2025-08-06,38,0,FALSE,N/A
FB001254,Tops,Zara,Summer,XXL,Blue,40.62,20.1,32.46,2025-08-06,7,0,FALSE,N/A
FB001255,Bottoms,H&M,Winter,XS,Black,56.4,23.3,43.26,2025-08-06,35,0,FALSE,N/A
FB001785,Outerwear,H&M,Summer,L,Brown,123.55,0,123.55,2025-08-06,28,1.2,FALSE,N/A
FB001789,Bottoms,H&M,Fall,OS,Brown,74.76,0,74.76,2025-08-06,50,4.4,TRUE,Color Mismatch
FB001792,Bottoms,H&M,Summer,XS,White,77.44,1.4,76.36,2025-08-06,18,3.3,FALSE,N/A
FB001793,Outerwear,H&M,Summer,XS,Gray,215.06,0,215.06,2025-08-06,50,1.6,FALSE,N/A
FB001802,Outerwear,H&M,Winter,L,Gray,102.68,0,102.68,2025-08-06,18,1.9,FALSE,N/A
FB001809,Tops,H&M,Fall,L,White,63.92,0,63.92,2025-08-06,10,4.4,FALSE,N/A
FB001811,Accessories,H&M,Spring,OS,White,62.58,8.8,57.07,2024-11-06,1,1.7,FALSE,N/A
FB001818,Shoes,H&M,Spring,XXL,Brown,118.53,55,53.34,2025-04-25,2,4.9,FALSE,N/A
FB001823,Tops,H&M,Winter,XXL,Black,79.47,0,79.47,2025-08-06,31,3.7,FALSE,N/A
FB001265,Tops,Uniqlo,Winter,XXL,Beige,80.39,0,80.39,2025-08-06,24,0,FALSE,N/A
FB001833,Bottoms,H&M,Summer,XXL,Green,97.5,0,97.5,2025-08-06,43,1.6,FALSE,N/A
FB001850,Bottoms,H&M,Summer,XXL,Pink,40.31,43,22.98,2025-08-06,30,3.5,TRUE,Color Mismatch
FB001862,Bottoms,H&M,Fall,S,Purple,47.66,0,47.66,2025-08-06,0,4.8,TRUE,Size Issue
FB001867,Tops,H&M,Spring,L,Black,71.68,0,71.68,2025-08-05,0,1.5,FALSE,N/A
FB001873,Outerwear,H&M,Winter,S,Purple,215.99,38.1,133.7,2025-08-06,14,3.9,FALSE,N/A
FB001271,Dresses,H&M,Winter,S,White,66.17,0,66.17,2025-08-06,1,0,FALSE,N/A
FB001881,Accessories,H&M,Winter,OS,Green,52.57,0,52.57,2025-08-06,50,2.5,TRUE,Damaged
FB001882,Outerwear,H&M,Spring,OS,White,151.62,0,151.62,2025-07-11,41,3.5,FALSE,N/A
FB001274,Shoes,Uniqlo,Summer,XS,Blue,154.82,0,154.82,2025-08-06,31,0,FALSE,N/A
FB001894,Shoes,H&M,Winter,XL,Blue,194.4,16.2,162.91,2025-08-06,36,1.5,FALSE,N/A
FB001937,Bottoms,H&M,Fall,XS,Gray,114.64,5.1,108.79,2025-08-06,21,2,FALSE,N/A
FB001938,Outerwear,H&M,Spring,XXL,White,109.53,29.3,77.44,2024-11-02,35,1.3,FALSE,N/A
FB001940,Shoes,H&M,Fall,M,Green,77.45,52.8,36.56,2025-08-06,6,2.7,FALSE,N/A
FB001952,Shoes,H&M,Spring,XS,Blue,81.47,32,55.4,2024-09-01,2,1.1,FALSE,N/A
FB001956,Outerwear,H&M,Winter,XL,Gray,205.37,0,205.37,2025-08-06,25,2,TRUE,Damaged
FB001961,Shoes,H&M,Summer,M,Green,104.19,0,104.19,2025-08-06,4,4.7,FALSE,N/A
FB001986,Tops,H&M,Spring,L,Navy,109.76,0,109.76,2025-01-12,23,2,TRUE,Quality Issue
FB001994,Outerwear,H&M,Fall,XS,Black,183.05,0,183.05,2025-08-06,4,4.6,FALSE,N/A
FB002005,Dresses,H&M,Fall,L,Pink,82.9,42.2,47.92,2025-08-06,4,2.1,FALSE,N/A
FB002010,Dresses,H&M,Summer,L,Black,154.02,0,154.02,2025-08-06,21,3.3,FALSE,N/A
FB001286,Bottoms,Zara,Summer,XS,Purple,64.68,42.9,36.93,2025-08-06,36,0,FALSE,N/A
FB002059,Tops,H&M,Fall,M,Green,90.46,54.1,41.52,2025-08-06,15,2.5,FALSE,N/A
FB002060,Shoes,H&M,Fall,L,Blue,189.24,0,189.24,2025-08-06,25,3.6,TRUE,Color Mismatch
FB002063,Accessories,H&M,Fall,OS,Beige,37.27,0,37.27,2025-08-06,15,3.8,FALSE,N/A
FB002067,Bottoms,H&M,Spring,S,Purple,48.89,0,48.89,2024-12-10,9,3.1,FALSE,N/A
FB002075,Tops,H&M,Summer,M,Brown,63.67,0,63.67,2025-08-06,18,1.6,FALSE,N/A
FB002088,Bottoms,H&M,Fall,S,Blue,30.43,0,30.43,2025-08-06,32,3.1,FALSE,N/A
FB002109,Dresses,H&M,Spring,XL,Navy,105.98,0,105.98,2024-10-02,32,2.5,TRUE,Size Issue
FB002119,Bottoms,H&M,Winter,M,Beige,93.41,0,93.41,2025-08-06,4,3.2,TRUE,Size Issue
FB002130,Shoes,H&M,Winter,M,Purple,87.11,0,87.11,2025-08-06,36,2.3,FALSE,N/A
FB002132,Dresses,H&M,Spring,M,Green,105.59,0,105.59,2025-06-27,37,4.7,FALSE,N/A
FB002151,Dresses,H&M,Fall,XL,Blue,134.41,55.3,60.08,2025-08-06,12,3.2,FALSE,N/A
FB002164,Shoes,H&M,Spring,XL,White,178.56,0,178.56,2025-03-16,46,2.6,FALSE,N/A
FB002168,Shoes,H&M,Winter,XS,White,98.22,0,98.22,2025-08-06,27,3.3,FALSE,N/A
